296,X3,X7,X13,X19,X26,X103,X111,X151,X208,X249,X350,X468,X604
297,X5,X14,X19,X24,X26,X30,X90,X94,X111,X200,X264,X265,X303
298,X5,X14,X19,X24,X26,X30,X90,X94,X111,X200,X264,X265,X303
299,X3,X19,X24,X30,X72,X151,X208,X249,X350,X468,X536,X615,X738
300,X5,X14,X19,X24,X26,X30,X90,X94,X111,X200,X264,X265,X303
301,X3,X18,X24,X94,X150,X157,X220,X249,X303,X350,X382,X468,X604
302,X3,X13,X19,X24,X26,X30,X90,X94,X111,X200,X264,X265,X303
303,X3,X5,X24,X94,X150,X157,X220,X249,X303,X350,X382,X468,X502
304,X5,X13,X19,X23,X24,X26,X90,X94,X111,X200,X264,X265,X303
305,X3,X5,X24,X30,X35,X43,X111,X151,X220,X249,X270,X303,X421
306,X3,X5,X24,X30,X35,X43,X111,X151,X220,X249,X270,X468,X502
307,X3,X30,X90,X150,X151,X249,X265,X270,X275,X291,X350,X382,X554
308,X3,X14,X19,X24,X35,X94,X111,X200,X264,X265,X270,X275,X303
309,X3,X14,X19,X24,X35,X94,X111,X200,X264,X265,X270,X275,X303
310,X3,X5,X24,X30,X35,X43,X151,X220,X249,X265,X270,X303,X536
311,X5,X10,X13,X33,X35,X43,X151,X220,X249,X265,X270,X303,X536
312,X3,X13,X24,X30,X33,X37,X94,X109,X144,X181,X350,X468,X536
313,X3,X13,X19,X24,X30,X33,X103,X109,X144,X150,X350,X468,X536
314,X13,X19,X24,X30,X33,X39,X94,X109,X144,X299,X350,X468,X502
315,X3,X16,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X536
316,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X536
317,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X468
318,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X763
319,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X536
320,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X536
321,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X536
322,X3,X14,X19,X22,X24,X30,X68,X94,X111,X220,X265,X303,X536
323,X3,X5,X19,X24,X35,X64,X83,X94,X109,X144,X350,X382,X554
324,X13,X19,X24,X30,X35,X64,X83,X94,X109,X144,X350,X382,X554
325,X13,X19,X24,X30,X35,X64,X83,X94,X109,X144,X350,X382,X554
326,X13,X19,X24,X26,X30,X52,X72,X220,X249,X270,X421,X502,X536
327,X3,X13,X14,X24,X26,X94,X151,X220,X291,X303,X356,X468,X502
328,X13,X19,X24,X26,X30,X52,X72,X94,X249,X270,X468,X502,X615
329,X5,X12,X13,X24,X30,X35,X68,X72,X94,X220,X265,X303,X554
330,X3,X14,X24,X26,X30,X33,X52,X151,X265,X270,X303,X315,X536
331,X5,X12,X13,X24,X30,X35,X68,X72,X118,X220,X265,X303,X554
332,X3,X5,X19,X35,X64,X94,X122,X151,X220,X249,X265,X270,X468
333,X3,X14,X24,X26,X30,X33,X52,X109,X151,X270,X303,X315,X536
334,X3,X5,X19,X35,X64,X94,X150,X249,X265,X270,X350,X382,X468
335,X3,X5,X19,X35,X42,X64,X122,X159,X249,X270,X350,X382,X468
336,X5,X14,X24,X26,X35,X52,X94,X151,X249,X265,X270,X502,X536
337,X5,X14,X24,X26,X35,X52,X94,X151,X249,X265,X270,X502,X536
338,X5,X14,X24,X26,X35,X52,X94,X151,X249,X265,X270,X502,X536
339,X3,X14,X24,X30,X35,X52,X94,X151,X219,X249,X265,X270,X468
340,X3,X14,X24,X103,X121,X151,X208,X220,X270,X315,X350,X382,X468
