143,X8,X10,X41,X42,X43,X103,X111,X116,X150,X181,X186,X220,X299
144,X5,X7,X41,X42,X43,X103,X109,X116,X150,X157,X219,X220,X608
145,X7,X19,X42,X83,X103,X109,X150,X181,X186,X220,X264,X299,X554
146,X14,X18,X42,X43,X83,X103,X109,X150,X181,X186,X220,X264,X299
147,X5,X19,X42,X43,X83,X103,X109,X150,X181,X186,X220,X626,X763
148,X6,X7,X24,X30,X96,X100,X111,X151,X157,X181,X220,X626,X763
149,X5,X7,X24,X30,X96,X100,X111,X151,X157,X181,X220,X626,X763
150,X5,X7,X14,X30,X96,X103,X109,X116,X150,X157,X220,X626,X763
151,X5,X7,X24,X30,X96,X100,X151,X157,X159,X181,X186,X220,X299
152,X10,X14,X24,X30,X96,X100,X151,X157,X159,X181,X186,X220,X299
153,X6,X7,X41,X42,X83,X103,X109,X116,X150,X157,X220,X299,X608
154,X11,X18,X24,X33,X49,X83,X100,X111,X173,X181,X186,X187,X220
155,X11,X22,X33,X42,X43,X45,X103,X109,X150,X181,X186,X187,X220
156,X6,X7,X41,X42,X83,X100,X109,X150,X173,X181,X186,X187,X220
157,X6,X7,X41,X42,X83,X100,X109,X150,X173,X181,X186,X187,X220
158,X6,X7,X42,X64,X103,X109,X116,X157,X181,X272,X472,X554,X608
159,X11,X22,X33,X42,X43,X45,X103,X109,X116,X181,X220,X472,X581
160,X11,X22,X33,X42,X43,X45,X103,X116,X181,X211,X220,X299,X581
161,X6,X7,X42,X64,X103,X109,X116,X220,X275,X356,X382,X608,X763
162,X6,X7,X42,X64,X103,X109,X116,X220,X275,X356,X382,X608,X763
163,X11,X22,X33,X42,X43,X45,X103,X109,X116,X150,X186,X220,X581
164,X6,X7,X11,X14,X39,X100,X116,X181,X186,X220,X554,X626,X763
165,X7,X10,X24,X42,X49,X108,X111,X181,X186,X219,X220,X626,X763
166,X7,X24,X42,X49,X108,X111,X181,X186,X219,X220,X299,X626,X763
167,X6,X7,X11,X14,X39,X100,X116,X181,X186,X220,X554,X626,X763
168,X7,X11,X14,X39,X108,X111,X181,X186,X219,X220,X299,X626,X763
169,X3,X22,X24,X33,X42,X83,X100,X109,X116,X150,X186,X220,X581
170,X5,X7,X10,X13,X42,X49,X100,X108,X109,X181,X186,X270,X581
171,X5,X7,X10,X13,X42,X49,X100,X108,X109,X181,X186,X270,X581
172,X11,X14,X42,X49,X68,X109,X116,X150,X186,X211,X220,X229,X608
173,X7,X24,X42,X83,X94,X100,X103,X109,X116,X220,X502,X554,X626
174,X7,X24,X42,X83,X94,X100,X103,X109,X116,X144,X220,X554,X626
175,X7,X24,X42,X49,X68,X109,X116,X150,X186,X220,X502,X554,X626
176,X7,X24,X42,X49,X68,X109,X116,X150,X186,X220,X554,X626,X763
177,X7,X24,X42,X49,X68,X109,X116,X150,X186,X220,X554,X626,X763
178,X7,X11,X43,X116,X127,X181,X186,X220,X275,X447,X502,X554,X626
179,X6,X7,X18,X29,X100,X109,X116,X150,X173,X181,X299,X554,X626
180,X6,X7,X43,X116,X127,X181,X186,X220,X275,X447,X502,X554,X626
181,X6,X7,X18,X29,X100,X109,X116,X150,X173,X181,X502,X554,X626
182,X6,X7,X18,X29,X100,X109,X116,X150,X173,X181,X502,X554,X626
183,X6,X7,X11,X14,X42,X103,X105,X109,X116,X220,X270,X447,X626
184,X6,X7,X11,X14,X42,X103,X105,X109,X116,X220,X270,X447,X626
185,X6,X7,X11,X14,X42,X103,X109,X150,X220,X299,X554,X626,X738
186,X7,X10,X13,X42,X49,X100,X109,X116,X150,X173,X299,X554,X626
187,X6,X7,X11,X14,X91,X108,X111,X157,X173,X220,X270,X447,X626
188,X5,X7,X43,X127,X181,X186,X219,X220,X264,X275,X447,X502,X738
