312,X1,X5,X13,X16,X37,X83,X90,X173,X201,X265,X299,X382,X581
313,X1,X5,X16,X33,X122,X128,X144,X159,X201,X208,X299,X472,X536
314,X1,X13,X14,X16,X33,X83,X90,X150,X173,X201,X299,X315,X472
315,X1,X14,X16,X42,X105,X122,X128,X173,X201,X299,X472,X536,X604
316,X1,X10,X14,X16,X72,X83,X122,X126,X173,X201,X208,X472,X536
317,X1,X5,X16,X27,X83,X90,X122,X126,X173,X201,X299,X382,X536
318,X1,X10,X13,X14,X27,X122,X159,X173,X201,X208,X299,X356,X472
319,X1,X3,X13,X14,X16,X122,X159,X173,X201,X208,X299,X472,X536
320,X1,X10,X14,X31,X83,X116,X122,X173,X201,X208,X299,X536,X763
321,X1,X14,X23,X122,X128,X144,X159,X173,X201,X208,X299,X382,X536
322,X1,X10,X14,X111,X122,X128,X144,X159,X173,X201,X208,X299,X536
323,X1,X14,X73,X105,X122,X128,X151,X173,X201,X208,X299,X382,X536
324,X1,X5,X16,X122,X128,X144,X159,X173,X208,X291,X299,X472,X536
325,X1,X5,X14,X27,X33,X90,X122,X126,X208,X299,X311,X472,X536
326,X1,X10,X16,X22,X37,X83,X122,X126,X159,X173,X201,X472,X536
327,X1,X14,X19,X37,X83,X90,X122,X126,X173,X220,X299,X472,X536
328,X1,X10,X14,X16,X27,X92,X105,X127,X201,X208,X299,X303,X763
329,X1,X5,X14,X29,X122,X128,X151,X159,X173,X201,X356,X472,X536
330,X1,X5,X14,X29,X128,X159,X173,X208,X299,X315,X472,X536,X581
331,X1,X5,X16,X27,X33,X83,X90,X122,X127,X201,X208,X472,X536
332,X1,X14,X16,X33,X83,X92,X105,X122,X127,X201,X356,X382,X763
333,X5,X14,X19,X90,X122,X126,X173,X201,X208,X472,X502,X536,X738
334,X1,X14,X16,X37,X122,X128,X151,X173,X201,X299,X303,X315,X536
335,X14,X16,X37,X122,X128,X151,X173,X201,X208,X299,X315,X472,X536
336,X1,X10,X14,X37,X92,X109,X126,X173,X200,X201,X272,X303,X536
337,X1,X10,X14,X37,X68,X122,X128,X151,X173,X201,X299,X472,X536
338,X1,X5,X14,X27,X45,X83,X122,X126,X173,X208,X299,X472,X536
339,X1,X14,X16,X37,X45,X83,X122,X173,X201,X208,X299,X472,X536
340,X1,X7,X10,X14,X31,X37,X90,X92,X122,X299,X472,X536,X608
